-28.237658679495013, 0.0, 0.0, 0.0, 0.0
-25.935073586500966, 0.0, 0.0, 0.0, 0.0
-23.63248849350692, 0.0, 0.0, 0.0, 0.0
-21.329903400512876, 0.0, 0.0, 0.008, 0.024
-20.621415679591628, 0.008, 0.0, 0.0, 0.0
-19.912927958670387, 0.0, 0.076, 0.013, 0.014
-19.20444023774914, 0.0, 0.0, 0.066, 0.008
-18.495952516827895, 0.04, 0.038, 0.035, 0.0
-17.78746479590665, 0.094, 0.116, 0.129, 0.142
-17.078977074985403, 0.184, 0.052, 0.17, 0.0
-16.370489354064162, 0.592, 0.296, 0.06, 0.374
-15.662001633142914, 0.296, 0.47, 0.785, 0.8
-14.95351391222167, 0.805, 0.596, 0.464, 0.636
-14.245026191300425, 0.72, 0.637, 0.66, 0.572
-13.536538470379181, 0.953, 1.0, 0.984, 0.908
-12.828050749457937, 1.0, 0.962, 1.0, 0.924
-12.11956302853669, 1.0, 1.0, 1.0, 1.0
-9.816977935542646, 0.996, 0.927, 1.0, 1.0
-7.514392842548601, 1.0, 0.978, 1.0, 1.0
-5.211807749554555, 1.0, 1.0, 1.0, 1.0
