-25.86752734039375, 0.0, 0.0, 0.0, 0.0
-23.5649422473997, 0.0, 0.0, 0.0, 0.0
-21.262357154405656, 0.0, 0.0, 0.0, 0.0
-18.959772061411613, 0.027, 0.0, 0.014, 0.026
-18.251284340490365, 0.0, 0.046, 0.118, 0.014
-17.54279661956912, 0.0, 0.011, 0.0, 0.014
-16.834308898647876, 0.064, 0.08, 0.043, 0.116
-16.125821177726632, 0.162, 0.155, 0.138, 0.076
-15.417333456805387, 0.25, 0.544, 0.001, 0.196
-14.708845735884141, 0.364, 0.233, 0.194, 0.426
-14.000358014962895, 0.776, 0.451, 0.433, 0.15
-13.29187029404165, 0.617, 0.803, 0.732, 0.736
-12.583382573120407, 0.988, 0.882, 0.8, 0.934
-11.874894852199162, 0.956, 0.876, 0.862, 0.998
-11.166407131277916, 0.999, 1.0, 0.996, 0.987
-10.457919410356672, 0.984, 0.868, 0.996, 0.998
-9.749431689435427, 0.984, 0.989, 0.986, 0.994
-7.446846596441382, 1.0, 1.0, 1.0, 1.0
-5.1442615034473365, 0.999, 0.979, 1.0, 0.998
-2.8416764104532906, 0.996, 1.0, 1.0, 1.0
