-18.037, 0.09, 0.108, 0.0, 0.343
-15.734, 0.308, 0.418, 0.301, 0.414
-15.303, 0.412, 0.363, 0.564, 0.204
-14.871, 0.922, 0.748, 0.733, 0.596
-14.439, 1.0, 0.56, 0.923, 0.804
-14.007, 0.996, 0.862, 0.946, 0.52
-13.576, 0.81, 0.868, 0.731, 0.647
-13.144, 0.912, 0.992, 0.222, 0.912
-12.712, 1.0, 0.905, 0.983, 0.703
-12.281, 1.0, 1.0, 0.966, 1.0
-11.849, 1.0, 0.907, 0.928, 1.0
-11.417, 1.0, 1.0, 0.91, 1.0
-10.985, 1.0, 1.0, 1.0, 1.0
-10.554, 1.0, 1.0, 1.0, 1.0
-10.122, 1.0, 1.0, 0.924, 1.0
-9.69, 1.0, 1.0, 1.0, 1.0
-9.258, 1.0, 1.0, 1.0, 1.0
-8.827, 1.0, 1.0, 1.0, 0.894
-7.675, 1.0, 1.0, 1.0, 1.0
-6.524, 1.0, 1.0, 1.0, 1.0
