-16.832, 0.07, 0.026, 0.042, 0.081
-14.529, 0.608, 0.27, 0.774, 0.752
-14.098, 0.606, 0.656, 0.5, 0.724
-13.666, 0.908, 0.832, 0.58, 0.772
-13.234, 0.923, 0.848, 0.576, 0.814
-12.803, 0.752, 0.769, 0.491, 0.62
-12.371, 0.762, 0.901, 0.957, 0.916
-11.939, 0.892, 0.899, 0.958, 0.818
-11.507, 0.932, 0.838, 0.998, 1.0
-11.076, 0.81, 1.0, 1.0, 0.993
-10.644, 1.0, 1.0, 0.994, 1.0
-10.212, 1.0, 1.0, 1.0, 1.0
-9.78, 1.0, 1.0, 0.997, 1.0
-9.349, 1.0, 1.0, 1.0, 1.0
-8.917, 1.0, 1.0, 1.0, 1.0
-8.485, 0.998, 1.0, 1.0, 0.978
-8.053, 1.0, 1.0, 1.0, 0.954
-7.622, 1.0, 1.0, 0.996, 1.0
-6.47, 0.987, 1.0, 1.0, 1.0
-5.319, 1.0, 1.0, 1.0, 1.0
