Moves,repeat_0,repeat_1,repeat_2,repeat_3,repeat_4,repeat_5,repeat_6,repeat_7
32,0.07984477873879796,0.13307463123132993,0.05322985249253197,0.05322985249253197,0.07984477873879796,0.15968955747759592,0.026614926246265984,0.026614926246265984
33,0.05322985249253197,0.15968955747759592,0.07984477873879796,0.05322985249253197,0.07984477873879796,0.15968955747759592,0.026614926246265984,0.026614926246265984
34,0.07984477873879796,0.18630448372386188,0.07984477873879796,0.07984477873879796,0.07984477873879796,0.15968955747759592,0.026614926246265984,0.05322985249253197
35,0.07984477873879796,0.18630448372386188,0.07984477873879796,0.07984477873879796,0.10645970498506394,0.15968955747759592,0.05322985249253197,0.05322985249253197
36,0.10645970498506394,0.21291940997012787,0.07984477873879796,0.10645970498506394,0.10645970498506394,0.15968955747759592,0.05322985249253197,0.026614926246265984
37,0.10645970498506394,0.23953433621639392,0.07984477873879796,0.10645970498506394,0.10645970498506394,0.15968955747759592,0.05322985249253197,0.0
38,0.10645970498506394,0.23953433621639392,0.10645970498506394,0.13307463123132993,0.07984477873879796,0.15968955747759592,0.05322985249253197,0.026614926246265984
39,0.07984477873879796,0.23953433621639392,0.13307463123132993,0.15968955747759592,0.07984477873879796,0.13307463123132993,0.05322985249253197,0.05322985249253197
40,0.10645970498506394,0.21291940997012787,0.13307463123132993,0.15968955747759592,0.07984477873879796,0.10645970498506394,0.05322985249253197,0.05322985249253197
41,0.13307463123132993,0.21291940997012787,0.13307463123132993,0.18630448372386188,0.10645970498506394,0.10645970498506394,0.05322985249253197,0.05322985249253197
42,0.13307463123132993,0.21291940997012787,0.13307463123132993,0.21291940997012787,0.10645970498506394,0.10645970498506394,0.05322985249253197,0.05322985249253197
43,0.13307463123132993,0.21291940997012787,0.13307463123132993,0.21291940997012787,0.07984477873879796,0.07984477873879796,0.07984477873879796,0.05322985249253197
44,0.13307463123132993,0.21291940997012787,0.13307463123132993,0.21291940997012787,0.07984477873879796,0.07984477873879796,0.10645970498506394,0.05322985249253197
45,0.13307463123132993,0.21291940997012787,0.13307463123132993,0.21291940997012787,0.10645970498506394,0.10645970498506394,0.10645970498506394,0.05322985249253197
46,0.15968955747759592,0.21291940997012787,0.10645970498506394,0.21291940997012787,0.10645970498506394,0.07984477873879796,0.10645970498506394,0.05322985249253197
47,0.15968955747759592,0.21291940997012787,0.10645970498506394,0.21291940997012787,0.10645970498506394,0.07984477873879796,0.10645970498506394,0.05322985249253197
48,0.13307463123132993,0.21291940997012787,0.10645970498506394,0.23953433621639392,0.10645970498506394,0.07984477873879796,0.10645970498506394,0.05322985249253197
49,0.13307463123132993,0.21291940997012787,0.10645970498506394,0.21291940997012787,0.07984477873879796,0.10645970498506394,0.07984477873879796,0.07984477873879796
50,0.15968955747759592,0.21291940997012787,0.10645970498506394,0.18630448372386188,0.07984477873879796,0.10645970498506394,0.07984477873879796,0.07984477873879796
51,0.15968955747759592,0.21291940997012787,0.10645970498506394,0.18630448372386188,0.10645970498506394,0.10645970498506394,0.07984477873879796,0.05322985249253197
52,0.13307463123132993,0.21291940997012787,0.10645970498506394,0.18630448372386188,0.07984477873879796,0.10645970498506394,0.05322985249253197,0.05322985249253197
53,0.13307463123132993,0.21291940997012787,0.10645970498506394,0.15968955747759592,0.10645970498506394,0.10645970498506394,0.05322985249253197,0.05322985249253197
54,0.13307463123132993,0.21291940997012787,0.10645970498506394,0.15968955747759592,0.13307463123132993,0.10645970498506394,0.07984477873879796,0.05322985249253197
55,0.10645970498506394,0.21291940997012787,0.10645970498506394,0.15968955747759592,0.13307463123132993,0.10645970498506394,0.07984477873879796,0.05322985249253197
56,0.10645970498506394,0.21291940997012787,0.10645970498506394,0.15968955747759592,0.13307463123132993,0.10645970498506394,0.10645970498506394,0.05322985249253197
57,0.10645970498506394,0.21291940997012787,0.10645970498506394,0.15968955747759592,0.13307463123132993,0.10645970498506394,0.10645970498506394,0.05322985249253197
58,0.10645970498506394,0.18630448372386188,0.10645970498506394,0.15968955747759592,0.13307463123132993,0.10645970498506394,0.10645970498506394,0.05322985249253197
59,0.10645970498506394,0.15968955747759592,0.10645970498506394,0.15968955747759592,0.13307463123132993,0.13307463123132993,0.10645970498506394,0.05322985249253197
60,0.10645970498506394,0.15968955747759592,0.10645970498506394,0.15968955747759592,0.15968955747759592,0.10645970498506394,0.10645970498506394,0.05322985249253197
61,0.13307463123132993,0.15968955747759592,0.10645970498506394,0.18630448372386188,0.15968955747759592,0.10645970498506394,0.10645970498506394,0.07984477873879796
62,0.15968955747759592,0.18630448372386188,0.07984477873879796,0.15968955747759592,0.15968955747759592,0.10645970498506394,0.10645970498506394,0.10645970498506394
63,0.15968955747759592,0.18630448372386188,0.07984477873879796,0.13307463123132993,0.15968955747759592,0.10645970498506394,0.10645970498506394,0.10645970498506394
64,0.15968955747759592,0.15968955747759592,0.05322985249253197,0.13307463123132993,0.18630448372386188,0.10645970498506394,0.07984477873879796,0.10645970498506394
65,0.18630448372386188,0.15968955747759592,0.07984477873879796,0.13307463123132993,0.18630448372386188,0.10645970498506394,0.07984477873879796,0.10645970498506394
66,0.18630448372386188,0.15968955747759592,0.10645970498506394,0.13307463123132993,0.18630448372386188,0.10645970498506394,0.07984477873879796,0.10645970498506394
67,0.15968955747759592,0.15968955747759592,0.10645970498506394,0.13307463123132993,0.18630448372386188,0.10645970498506394,0.07984477873879796,0.07984477873879796
68,0.15968955747759592,0.15968955747759592,0.10645970498506394,0.10645970498506394,0.15968955747759592,0.07984477873879796,0.07984477873879796,0.07984477873879796
69,0.15968955747759592,0.15968955747759592,0.10645970498506394,0.10645970498506394,0.15968955747759592,0.07984477873879796,0.05322985249253197,0.10645970498506394
70,0.13307463123132993,0.15968955747759592,0.07984477873879796,0.10645970498506394,0.18630448372386188,0.07984477873879796,0.05322985249253197,0.10645970498506394
71,0.10645970498506394,0.15968955747759592,0.07984477873879796,0.10645970498506394,0.18630448372386188,0.10645970498506394,0.026614926246265984,0.07984477873879796
72,0.10645970498506394,0.13307463123132993,0.07984477873879796,0.10645970498506394,0.18630448372386188,0.10645970498506394,0.026614926246265984,0.07984477873879796
73,0.10645970498506394,0.13307463123132993,0.07984477873879796,0.13307463123132993,0.18630448372386188,0.10645970498506394,0.026614926246265984,0.07984477873879796
74,0.10645970498506394,0.10645970498506394,0.05322985249253197,0.13307463123132993,0.18630448372386188,0.10645970498506394,0.026614926246265984,0.10645970498506394
75,0.10645970498506394,0.10645970498506394,0.026614926246265984,0.13307463123132993,0.15968955747759592,0.10645970498506394,0.026614926246265984,0.07984477873879796
76,0.07984477873879796,0.10645970498506394,0.026614926246265984,0.13307463123132993,0.15968955747759592,0.10645970498506394,0.026614926246265984,0.05322985249253197
77,0.07984477873879796,0.07984477873879796,0.05322985249253197,0.13307463123132993,0.15968955747759592,0.13307463123132993,0.026614926246265984,0.05322985249253197
78,0.07984477873879796,0.07984477873879796,0.05322985249253197,0.13307463123132993,0.18630448372386188,0.13307463123132993,0.05322985249253197,0.05322985249253197
79,0.07984477873879796,0.07984477873879796,0.07984477873879796,0.13307463123132993,0.18630448372386188,0.13307463123132993,0.026614926246265984,0.05322985249253197
80,0.07984477873879796,0.07984477873879796,0.07984477873879796,0.13307463123132993,0.15968955747759592,0.15968955747759592,0.05322985249253197,0.07984477873879796
81,0.07984477873879796,0.07984477873879796,0.07984477873879796,0.15968955747759592,0.18630448372386188,0.18630448372386188,0.05322985249253197,0.07984477873879796
82,0.10645970498506394,0.07984477873879796,0.10645970498506394,0.15968955747759592,0.18630448372386188,0.15968955747759592,0.05322985249253197,0.05322985249253197
83,0.07984477873879796,0.05322985249253197,0.10645970498506394,0.18630448372386188,0.15968955747759592,0.15968955747759592,0.05322985249253197,0.026614926246265984
84,0.07984477873879796,0.07984477873879796,0.10645970498506394,0.18630448372386188,0.15968955747759592,0.15968955747759592,0.026614926246265984,0.026614926246265984
85,0.05322985249253197,0.07984477873879796,0.10645970498506394,0.18630448372386188,0.18630448372386188,0.15968955747759592,0.026614926246265984,0.026614926246265984
86,0.05322985249253197,0.07984477873879796,0.13307463123132993,0.18630448372386188,0.18630448372386188,0.15968955747759592,0.05322985249253197,0.05322985249253197
87,0.026614926246265984,0.07984477873879796,0.13307463123132993,0.18630448372386188,0.18630448372386188,0.15968955747759592,0.07984477873879796,0.05322985249253197
88,0.026614926246265984,0.07984477873879796,0.13307463123132993,0.15968955747759592,0.18630448372386188,0.18630448372386188,0.07984477873879796,0.05322985249253197
89,0.026614926246265984,0.07984477873879796,0.13307463123132993,0.15968955747759592,0.21291940997012787,0.18630448372386188,0.10645970498506394,0.05322985249253197
90,0.05322985249253197,0.10645970498506394,0.13307463123132993,0.15968955747759592,0.18630448372386188,0.15968955747759592,0.10645970498506394,0.07984477873879796
91,0.05322985249253197,0.10645970498506394,0.13307463123132993,0.13307463123132993,0.18630448372386188,0.15968955747759592,0.10645970498506394,0.07984477873879796
92,0.05322985249253197,0.10645970498506394,0.13307463123132993,0.15968955747759592,0.18630448372386188,0.15968955747759592,0.07984477873879796,0.07984477873879796
93,0.05322985249253197,0.10645970498506394,0.13307463123132993,0.15968955747759592,0.18630448372386188,0.15968955747759592,0.07984477873879796,0.07984477873879796
94,0.05322985249253197,0.10645970498506394,0.13307463123132993,0.13307463123132993,0.18630448372386188,0.13307463123132993,0.07984477873879796,0.07984477873879796
95,0.05322985249253197,0.10645970498506394,0.10645970498506394,0.13307463123132993,0.15968955747759592,0.13307463123132993,0.05322985249253197,0.07984477873879796
96,0.07984477873879796,0.10645970498506394,0.07984477873879796,0.13307463123132993,0.15968955747759592,0.13307463123132993,0.05322985249253197,0.07984477873879796
97,0.07984477873879796,0.13307463123132993,0.05322985249253197,0.10645970498506394,0.15968955747759592,0.15968955747759592,0.05322985249253197,0.07984477873879796
98,0.07984477873879796,0.15968955747759592,0.05322985249253197,0.10645970498506394,0.15968955747759592,0.15968955747759592,0.05322985249253197,0.07984477873879796
99,0.07984477873879796,0.13307463123132993,0.05322985249253197,0.10645970498506394,0.15968955747759592,0.15968955747759592,0.05322985249253197,0.07984477873879796
100,0.07984477873879796,0.13307463123132993,0.05322985249253197,0.13307463123132993,0.15968955747759592,0.15968955747759592,0.05322985249253197,0.07984477873879796
101,0.07984477873879796,0.13307463123132993,0.05322985249253197,0.10645970498506394,0.15968955747759592,0.13307463123132993,0.05322985249253197,0.07984477873879796
102,0.07984477873879796,0.13307463123132993,0.07984477873879796,0.10645970498506394,0.15968955747759592,0.13307463123132993,0.05322985249253197,0.07984477873879796
103,0.07984477873879796,0.13307463123132993,0.07984477873879796,0.10645970498506394,0.13307463123132993,0.13307463123132993,0.05322985249253197,0.07984477873879796
104,0.07984477873879796,0.13307463123132993,0.10645970498506394,0.10645970498506394,0.15968955747759592,0.13307463123132993,0.05322985249253197,0.07984477873879796
105,0.07984477873879796,0.10645970498506394,0.07984477873879796,0.13307463123132993,0.15968955747759592,0.13307463123132993,0.026614926246265984,0.07984477873879796
106,0.07984477873879796,0.13307463123132993,0.10645970498506394,0.13307463123132993,0.15968955747759592,0.13307463123132993,0.026614926246265984,0.07984477873879796
107,0.07984477873879796,0.13307463123132993,0.10645970498506394,0.13307463123132993,0.15968955747759592,0.10645970498506394,0.026614926246265984,0.07984477873879796
108,0.05322985249253197,0.10645970498506394,0.10645970498506394,0.13307463123132993,0.15968955747759592,0.10645970498506394,0.026614926246265984,0.07984477873879796
109,0.05322985249253197,0.13307463123132993,0.10645970498506394,0.13307463123132993,0.13307463123132993,0.07984477873879796,0.0,0.07984477873879796
110,0.05322985249253197,0.10645970498506394,0.07984477873879796,0.13307463123132993,0.13307463123132993,0.07984477873879796,0.026614926246265984,0.07984477873879796
111,0.05322985249253197,0.10645970498506394,0.10645970498506394,0.13307463123132993,0.13307463123132993,0.07984477873879796,0.026614926246265984,0.07984477873879796
112,0.05322985249253197,0.10645970498506394,0.13307463123132993,0.10645970498506394,0.10645970498506394,0.10645970498506394,0.026614926246265984,0.07984477873879796
113,0.05322985249253197,0.10645970498506394,0.15968955747759592,0.10645970498506394,0.10645970498506394,0.10645970498506394,0.05322985249253197,0.05322985249253197
114,0.07984477873879796,0.13307463123132993,0.13307463123132993,0.13307463123132993,0.10645970498506394,0.10645970498506394,0.05322985249253197,0.05322985249253197
115,0.07984477873879796,0.13307463123132993,0.13307463123132993,0.13307463123132993,0.10645970498506394,0.07984477873879796,0.05322985249253197,0.07984477873879796
116,0.07984477873879796,0.13307463123132993,0.13307463123132993,0.10645970498506394,0.13307463123132993,0.07984477873879796,0.05322985249253197,0.07984477873879796
117,0.10645970498506394,0.13307463123132993,0.13307463123132993,0.10645970498506394,0.13307463123132993,0.07984477873879796,0.05322985249253197,0.07984477873879796
118,0.10645970498506394,0.15968955747759592,0.13307463123132993,0.10645970498506394,0.13307463123132993,0.05322985249253197,0.07984477873879796,0.07984477873879796
119,0.10645970498506394,0.15968955747759592,0.15968955747759592,0.10645970498506394,0.10645970498506394,0.05322985249253197,0.07984477873879796,0.07984477873879796
120,0.10645970498506394,0.15968955747759592,0.15968955747759592,0.10645970498506394,0.10645970498506394,0.05322985249253197,0.07984477873879796,0.07984477873879796
121,0.10645970498506394,0.13307463123132993,0.15968955747759592,0.13307463123132993,0.10645970498506394,0.05322985249253197,0.10645970498506394,0.10645970498506394
122,0.10645970498506394,0.15968955747759592,0.18630448372386188,0.13307463123132993,0.10645970498506394,0.05322985249253197,0.10645970498506394,0.10645970498506394
123,0.10645970498506394,0.15968955747759592,0.18630448372386188,0.13307463123132993,0.10645970498506394,0.07984477873879796,0.10645970498506394,0.10645970498506394
124,0.13307463123132993,0.13307463123132993,0.15968955747759592,0.13307463123132993,0.13307463123132993,0.07984477873879796,0.10645970498506394,0.10645970498506394
125,0.13307463123132993,0.13307463123132993,0.15968955747759592,0.13307463123132993,0.13307463123132993,0.05322985249253197,0.10645970498506394,0.10645970498506394
126,0.13307463123132993,0.13307463123132993,0.15968955747759592,0.13307463123132993,0.13307463123132993,0.05322985249253197,0.07984477873879796,0.07984477873879796
127,0.13307463123132993,0.13307463123132993,0.15968955747759592,0.13307463123132993,0.13307463123132993,0.05322985249253197,0.07984477873879796,0.10645970498506394
128,0.13307463123132993,0.13307463123132993,0.18630448372386188,0.13307463123132993,0.13307463123132993,0.07984477873879796,0.07984477873879796,0.07984477873879796
129,0.10645970498506394,0.13307463123132993,0.18630448372386188,0.13307463123132993,0.13307463123132993,0.07984477873879796,0.07984477873879796,0.10645970498506394
130,0.10645970498506394,0.15968955747759592,0.15968955747759592,0.13307463123132993,0.13307463123132993,0.07984477873879796,0.07984477873879796,0.07984477873879796
131,0.10645970498506394,0.13307463123132993,0.13307463123132993,0.13307463123132993,0.13307463123132993,0.10645970498506394,0.07984477873879796,0.07984477873879796
132,0.13307463123132993,0.15968955747759592,0.13307463123132993,0.13307463123132993,0.13307463123132993,0.10645970498506394,0.07984477873879796,0.07984477873879796
133,0.13307463123132993,0.13307463123132993,0.10645970498506394,0.13307463123132993,0.13307463123132993,0.10645970498506394,0.07984477873879796,0.07984477873879796
134,0.13307463123132993,0.13307463123132993,0.10645970498506394,0.13307463123132993,0.13307463123132993,0.10645970498506394,0.07984477873879796,0.07984477873879796
135,0.13307463123132993,0.13307463123132993,0.07984477873879796,0.13307463123132993,0.13307463123132993,0.10645970498506394,0.05322985249253197,0.07984477873879796
136,0.13307463123132993,0.13307463123132993,0.07984477873879796,0.13307463123132993,0.13307463123132993,0.10645970498506394,0.026614926246265984,0.07984477873879796
137,0.13307463123132993,0.13307463123132993,0.07984477873879796,0.10645970498506394,0.15968955747759592,0.10645970498506394,0.026614926246265984,0.10645970498506394
138,0.10645970498506394,0.13307463123132993,0.07984477873879796,0.07984477873879796,0.15968955747759592,0.10645970498506394,0.05322985249253197,0.13307463123132993
139,0.10645970498506394,0.13307463123132993,0.10645970498506394,0.10645970498506394,0.15968955747759592,0.13307463123132993,0.05322985249253197,0.10645970498506394
140,0.10645970498506394,0.15968955747759592,0.10645970498506394,0.10645970498506394,0.15968955747759592,0.10645970498506394,0.05322985249253197,0.10645970498506394
141,0.07984477873879796,0.13307463123132993,0.10645970498506394,0.10645970498506394,0.15968955747759592,0.10645970498506394,0.05322985249253197,0.10645970498506394
142,0.07984477873879796,0.13307463123132993,0.10645970498506394,0.10645970498506394,0.15968955747759592,0.13307463123132993,0.07984477873879796,0.10645970498506394
143,0.07984477873879796,0.13307463123132993,0.10645970498506394,0.07984477873879796,0.15968955747759592,0.13307463123132993,0.07984477873879796,0.07984477873879796
144,0.07984477873879796,0.13307463123132993,0.10645970498506394,0.07984477873879796,0.15968955747759592,0.13307463123132993,0.10645970498506394,0.07984477873879796
145,0.10645970498506394,0.13307463123132993,0.10645970498506394,0.07984477873879796,0.15968955747759592,0.15968955747759592,0.10645970498506394,0.07984477873879796
146,0.10645970498506394,0.13307463123132993,0.10645970498506394,0.07984477873879796,0.15968955747759592,0.15968955747759592,0.13307463123132993,0.10645970498506394
147,0.10645970498506394,0.13307463123132993,0.10645970498506394,0.07984477873879796,0.15968955747759592,0.13307463123132993,0.13307463123132993,0.10645970498506394
148,0.13307463123132993,0.13307463123132993,0.10645970498506394,0.07984477873879796,0.13307463123132993,0.13307463123132993,0.10645970498506394,0.13307463123132993
149,0.13307463123132993,0.13307463123132993,0.07984477873879796,0.07984477873879796,0.13307463123132993,0.13307463123132993,0.13307463123132993,0.15968955747759592
150,0.10645970498506394,0.13307463123132993,0.07984477873879796,0.10645970498506394,0.10645970498506394,0.13307463123132993,0.13307463123132993,0.15968955747759592
151,0.13307463123132993,0.10645970498506394,0.07984477873879796,0.10645970498506394,0.10645970498506394,0.13307463123132993,0.15968955747759592,0.15968955747759592
152,0.13307463123132993,0.10645970498506394,0.07984477873879796,0.13307463123132993,0.10645970498506394,0.13307463123132993,0.15968955747759592,0.15968955747759592
153,0.13307463123132993,0.10645970498506394,0.07984477873879796,0.15968955747759592,0.10645970498506394,0.13307463123132993,0.15968955747759592,0.13307463123132993
154,0.13307463123132993,0.07984477873879796,0.05322985249253197,0.15968955747759592,0.07984477873879796,0.13307463123132993,0.15968955747759592,0.13307463123132993
155,0.13307463123132993,0.07984477873879796,0.026614926246265984,0.15968955747759592,0.07984477873879796,0.13307463123132993,0.15968955747759592,0.10645970498506394
156,0.13307463123132993,0.10645970498506394,0.026614926246265984,0.15968955747759592,0.07984477873879796,0.13307463123132993,0.15968955747759592,0.10645970498506394
157,0.13307463123132993,0.10645970498506394,0.05322985249253197,0.15968955747759592,0.07984477873879796,0.10645970498506394,0.15968955747759592,0.10645970498506394
158,0.13307463123132993,0.13307463123132993,0.05322985249253197,0.15968955747759592,0.10645970498506394,0.10645970498506394,0.15968955747759592,0.10645970498506394
159,0.13307463123132993,0.13307463123132993,0.05322985249253197,0.15968955747759592,0.13307463123132993,0.07984477873879796,0.15968955747759592,0.10645970498506394
160,0.13307463123132993,0.13307463123132993,0.05322985249253197,0.15968955747759592,0.15968955747759592,0.07984477873879796,0.15968955747759592,0.07984477873879796
161,0.13307463123132993,0.13307463123132993,0.07984477873879796,0.15968955747759592,0.18630448372386188,0.05322985249253197,0.15968955747759592,0.10645970498506394
162,0.13307463123132993,0.15968955747759592,0.07984477873879796,0.13307463123132993,0.18630448372386188,0.05322985249253197,0.15968955747759592,0.10645970498506394
163,0.13307463123132993,0.15968955747759592,0.05322985249253197,0.13307463123132993,0.18630448372386188,0.05322985249253197,0.15968955747759592,0.07984477873879796
164,0.13307463123132993,0.15968955747759592,0.05322985249253197,0.10645970498506394,0.15968955747759592,0.05322985249253197,0.18630448372386188,0.07984477873879796
165,0.13307463123132993,0.15968955747759592,0.05322985249253197,0.10645970498506394,0.15968955747759592,0.07984477873879796,0.18630448372386188,0.07984477873879796
166,0.13307463123132993,0.15968955747759592,0.07984477873879796,0.13307463123132993,0.15968955747759592,0.10645970498506394,0.18630448372386188,0.10645970498506394
167,0.13307463123132993,0.15968955747759592,0.07984477873879796,0.13307463123132993,0.13307463123132993,0.07984477873879796,0.15968955747759592,0.10645970498506394
168,0.13307463123132993,0.15968955747759592,0.07984477873879796,0.15968955747759592,0.13307463123132993,0.07984477873879796,0.15968955747759592,0.10645970498506394
169,0.13307463123132993,0.15968955747759592,0.07984477873879796,0.15968955747759592,0.13307463123132993,0.07984477873879796,0.15968955747759592,0.10645970498506394
170,0.13307463123132993,0.15968955747759592,0.07984477873879796,0.15968955747759592,0.13307463123132993,0.07984477873879796,0.15968955747759592,0.10645970498506394
171,0.10645970498506394,0.15968955747759592,0.07984477873879796,0.15968955747759592,0.13307463123132993,0.07984477873879796,0.15968955747759592,0.10645970498506394
172,0.10645970498506394,0.15968955747759592,0.10645970498506394,0.15968955747759592,0.15968955747759592,0.07984477873879796,0.15968955747759592,0.10645970498506394
173,0.07984477873879796,0.15968955747759592,0.10645970498506394,0.13307463123132993,0.15968955747759592,0.07984477873879796,0.15968955747759592,0.13307463123132993
174,0.07984477873879796,0.15968955747759592,0.13307463123132993,0.10645970498506394,0.13307463123132993,0.07984477873879796,0.15968955747759592,0.13307463123132993
175,0.07984477873879796,0.15968955747759592,0.13307463123132993,0.10645970498506394,0.15968955747759592,0.07984477873879796,0.15968955747759592,0.13307463123132993
176,0.07984477873879796,0.18630448372386188,0.10645970498506394,0.07984477873879796,0.13307463123132993,0.07984477873879796,0.15968955747759592,0.13307463123132993
177,0.07984477873879796,0.18630448372386188,0.07984477873879796,0.07984477873879796,0.13307463123132993,0.10645970498506394,0.13307463123132993,0.13307463123132993
178,0.07984477873879796,0.21291940997012787,0.07984477873879796,0.07984477873879796,0.15968955747759592,0.10645970498506394,0.13307463123132993,0.13307463123132993
179,0.07984477873879796,0.23953433621639392,0.07984477873879796,0.07984477873879796,0.13307463123132993,0.10645970498506394,0.15968955747759592,0.13307463123132993
180,0.07984477873879796,0.23953433621639392,0.07984477873879796,0.07984477873879796,0.13307463123132993,0.07984477873879796,0.18630448372386188,0.13307463123132993
181,0.07984477873879796,0.23953433621639392,0.07984477873879796,0.05322985249253197,0.13307463123132993,0.07984477873879796,0.18630448372386188,0.13307463123132993
182,0.05322985249253197,0.23953433621639392,0.07984477873879796,0.026614926246265984,0.13307463123132993,0.07984477873879796,0.18630448372386188,0.10645970498506394
183,0.05322985249253197,0.26614926246265985,0.07984477873879796,0.05322985249253197,0.13307463123132993,0.07984477873879796,0.15968955747759592,0.10645970498506394
184,0.05322985249253197,0.26614926246265985,0.10645970498506394,0.05322985249253197,0.15968955747759592,0.07984477873879796,0.15968955747759592,0.13307463123132993
185,0.05322985249253197,0.26614926246265985,0.10645970498506394,0.05322985249253197,0.13307463123132993,0.07984477873879796,0.15968955747759592,0.10645970498506394
186,0.05322985249253197,0.29276418870892584,0.10645970498506394,0.05322985249253197,0.10645970498506394,0.07984477873879796,0.18630448372386188,0.10645970498506394
187,0.05322985249253197,0.26614926246265985,0.10645970498506394,0.026614926246265984,0.10645970498506394,0.07984477873879796,0.21291940997012787,0.10645970498506394
188,0.05322985249253197,0.26614926246265985,0.10645970498506394,0.05322985249253197,0.10645970498506394,0.07984477873879796,0.21291940997012787,0.07984477873879796
189,0.05322985249253197,0.26614926246265985,0.10645970498506394,0.07984477873879796,0.10645970498506394,0.07984477873879796,0.21291940997012787,0.07984477873879796
