Moves,repeat_0,repeat_1,repeat_2,repeat_3,repeat_4,repeat_5,repeat_6,repeat_7
18,0.8602918019278315,0.8124978129318409,0.9558797799198128,0.908085790923822,0.9319827854218173,0.8841887964258267,0.8841887964258267,0.8841887964258267
19,0.8841887964258267,0.8124978129318409,0.9558797799198128,0.908085790923822,0.9319827854218173,0.8841887964258267,0.908085790923822,0.8841887964258267
20,0.908085790923822,0.8124978129318409,0.9797767744178079,0.908085790923822,0.9319827854218173,0.8841887964258267,0.9319827854218173,0.8841887964258267
21,0.908085790923822,0.8124978129318409,0.9797767744178079,0.908085790923822,0.9319827854218173,0.8841887964258267,0.9319827854218173,0.8841887964258267
22,0.908085790923822,0.8124978129318409,0.9797767744178079,0.908085790923822,0.9319827854218173,0.8841887964258267,0.9319827854218173,0.8841887964258267
23,0.908085790923822,0.8124978129318409,0.9797767744178079,0.908085790923822,0.9319827854218173,0.8602918019278315,0.9319827854218173,0.8602918019278315
24,0.908085790923822,0.8124978129318409,0.9797767744178079,0.908085790923822,0.908085790923822,0.8363948074298362,0.9558797799198128,0.8363948074298362
25,0.8841887964258267,0.7886008184338454,0.9797767744178079,0.8841887964258267,0.908085790923822,0.8363948074298362,0.9558797799198128,0.8602918019278315
26,0.8841887964258267,0.7886008184338454,1.0036737689158033,0.8841887964258267,0.908085790923822,0.8363948074298362,0.9558797799198128,0.8602918019278315
27,0.8841887964258267,0.8124978129318409,0.9797767744178079,0.8841887964258267,0.8841887964258267,0.8363948074298362,0.9319827854218173,0.8602918019278315
28,0.8841887964258267,0.7886008184338454,0.9558797799198128,0.8841887964258267,0.8841887964258267,0.8363948074298362,0.908085790923822,0.8841887964258267
29,0.8602918019278315,0.7886008184338454,0.9319827854218173,0.8602918019278315,0.8841887964258267,0.8124978129318409,0.908085790923822,0.8841887964258267
30,0.8602918019278315,0.7886008184338454,0.9319827854218173,0.8363948074298362,0.8841887964258267,0.8124978129318409,0.8841887964258267,0.8602918019278315
31,0.8363948074298362,0.7647038239358501,0.9319827854218173,0.8363948074298362,0.8841887964258267,0.8124978129318409,0.8841887964258267,0.8602918019278315
32,0.8363948074298362,0.7647038239358501,0.9319827854218173,0.8124978129318409,0.8841887964258267,0.8124978129318409,0.8841887964258267,0.8363948074298362
33,0.8124978129318409,0.7647038239358501,0.9319827854218173,0.8363948074298362,0.8841887964258267,0.8124978129318409,0.8841887964258267,0.8363948074298362
34,0.8124978129318409,0.7408068294378548,0.9319827854218173,0.8602918019278315,0.8841887964258267,0.8124978129318409,0.8841887964258267,0.8602918019278315
35,0.8124978129318409,0.7408068294378548,0.9319827854218173,0.8363948074298362,0.8602918019278315,0.8124978129318409,0.8841887964258267,0.8602918019278315
36,0.8363948074298362,0.7408068294378548,0.9319827854218173,0.8363948074298362,0.8602918019278315,0.8363948074298362,0.8841887964258267,0.8363948074298362
37,0.8363948074298362,0.7169098349398595,0.9319827854218173,0.8363948074298362,0.8602918019278315,0.8363948074298362,0.908085790923822,0.8602918019278315
38,0.8363948074298362,0.7408068294378548,0.9319827854218173,0.8363948074298362,0.8363948074298362,0.8363948074298362,0.908085790923822,0.8602918019278315
39,0.8602918019278315,0.7169098349398595,0.908085790923822,0.8363948074298362,0.8363948074298362,0.8363948074298362,0.908085790923822,0.8602918019278315
40,0.8602918019278315,0.7169098349398595,0.908085790923822,0.8363948074298362,0.8363948074298362,0.8363948074298362,0.908085790923822,0.8602918019278315
41,0.8363948074298362,0.7169098349398595,0.908085790923822,0.8363948074298362,0.8602918019278315,0.8124978129318409,0.908085790923822,0.8602918019278315
42,0.8363948074298362,0.7169098349398595,0.908085790923822,0.8363948074298362,0.8602918019278315,0.8124978129318409,0.8841887964258267,0.8602918019278315
43,0.8124978129318409,0.6930128404418642,0.9319827854218173,0.8363948074298362,0.8602918019278315,0.7886008184338454,0.908085790923822,0.8602918019278315
44,0.7886008184338454,0.6930128404418642,0.9319827854218173,0.8124978129318409,0.8602918019278315,0.7886008184338454,0.908085790923822,0.8841887964258267
45,0.7647038239358501,0.6930128404418642,0.908085790923822,0.7886008184338454,0.8602918019278315,0.7886008184338454,0.908085790923822,0.8841887964258267
46,0.7647038239358501,0.7169098349398595,0.8841887964258267,0.8124978129318409,0.8602918019278315,0.7886008184338454,0.908085790923822,0.8841887964258267
47,0.7647038239358501,0.7169098349398595,0.8841887964258267,0.7886008184338454,0.8363948074298362,0.7886008184338454,0.908085790923822,0.8841887964258267
48,0.7647038239358501,0.7408068294378548,0.8841887964258267,0.7886008184338454,0.8363948074298362,0.7886008184338454,0.8841887964258267,0.8841887964258267
49,0.7647038239358501,0.7408068294378548,0.8841887964258267,0.8124978129318409,0.8363948074298362,0.7886008184338454,0.908085790923822,0.8841887964258267
50,0.7647038239358501,0.7408068294378548,0.908085790923822,0.8124978129318409,0.8602918019278315,0.7886008184338454,0.908085790923822,0.908085790923822
51,0.7408068294378548,0.7408068294378548,0.8841887964258267,0.7886008184338454,0.8602918019278315,0.8124978129318409,0.908085790923822,0.8841887964258267
52,0.7647038239358501,0.7169098349398595,0.8602918019278315,0.8124978129318409,0.8602918019278315,0.8363948074298362,0.908085790923822,0.8602918019278315
53,0.7647038239358501,0.6930128404418642,0.8363948074298362,0.8124978129318409,0.8363948074298362,0.8124978129318409,0.8841887964258267,0.8602918019278315
54,0.7647038239358501,0.6930128404418642,0.8363948074298362,0.7886008184338454,0.8363948074298362,0.8363948074298362,0.8841887964258267,0.8602918019278315
55,0.7408068294378548,0.6691158459438689,0.8363948074298362,0.7886008184338454,0.8602918019278315,0.8363948074298362,0.8602918019278315,0.8841887964258267
56,0.7408068294378548,0.6691158459438689,0.8363948074298362,0.7886008184338454,0.8841887964258267,0.8363948074298362,0.8602918019278315,0.8841887964258267
57,0.7408068294378548,0.6691158459438689,0.8124978129318409,0.8124978129318409,0.908085790923822,0.8363948074298362,0.8363948074298362,0.8841887964258267
58,0.7408068294378548,0.6691158459438689,0.8124978129318409,0.8363948074298362,0.908085790923822,0.8124978129318409,0.8363948074298362,0.8841887964258267
59,0.7408068294378548,0.6691158459438689,0.8363948074298362,0.8363948074298362,0.908085790923822,0.7886008184338454,0.8363948074298362,0.8841887964258267
60,0.7408068294378548,0.6452188514458735,0.8363948074298362,0.8124978129318409,0.908085790923822,0.7886008184338454,0.8363948074298362,0.908085790923822
61,0.7408068294378548,0.6452188514458735,0.8363948074298362,0.8124978129318409,0.908085790923822,0.8124978129318409,0.8363948074298362,0.908085790923822
62,0.7408068294378548,0.6213218569478782,0.8602918019278315,0.8124978129318409,0.908085790923822,0.7886008184338454,0.8602918019278315,0.9319827854218173
63,0.7169098349398595,0.6452188514458735,0.8602918019278315,0.8124978129318409,0.908085790923822,0.7886008184338454,0.8602918019278315,0.908085790923822
64,0.7408068294378548,0.6691158459438689,0.8602918019278315,0.8124978129318409,0.908085790923822,0.7886008184338454,0.8841887964258267,0.908085790923822
65,0.7169098349398595,0.6691158459438689,0.8602918019278315,0.7886008184338454,0.908085790923822,0.7886008184338454,0.8841887964258267,0.908085790923822
66,0.7169098349398595,0.6691158459438689,0.8602918019278315,0.7886008184338454,0.908085790923822,0.7886008184338454,0.8841887964258267,0.908085790923822
67,0.7169098349398595,0.6691158459438689,0.8602918019278315,0.7647038239358501,0.908085790923822,0.7886008184338454,0.8841887964258267,0.908085790923822
68,0.7169098349398595,0.6691158459438689,0.8602918019278315,0.7886008184338454,0.9319827854218173,0.7886008184338454,0.8841887964258267,0.8841887964258267
69,0.7408068294378548,0.6691158459438689,0.8602918019278315,0.7647038239358501,0.9319827854218173,0.7886008184338454,0.8602918019278315,0.8841887964258267
70,0.7408068294378548,0.6691158459438689,0.8602918019278315,0.7647038239358501,0.9319827854218173,0.7886008184338454,0.8602918019278315,0.8841887964258267
71,0.7408068294378548,0.6691158459438689,0.8841887964258267,0.7647038239358501,0.9319827854218173,0.7886008184338454,0.8602918019278315,0.8841887964258267
72,0.7408068294378548,0.6930128404418642,0.908085790923822,0.7647038239358501,0.9319827854218173,0.7886008184338454,0.8602918019278315,0.908085790923822
73,0.7408068294378548,0.7169098349398595,0.908085790923822,0.7647038239358501,0.9319827854218173,0.7886008184338454,0.8363948074298362,0.908085790923822
74,0.7408068294378548,0.7169098349398595,0.8841887964258267,0.7647038239358501,0.9319827854218173,0.8124978129318409,0.8363948074298362,0.908085790923822
75,0.7408068294378548,0.7408068294378548,0.8841887964258267,0.7886008184338454,0.9319827854218173,0.8124978129318409,0.8363948074298362,0.908085790923822
76,0.7169098349398595,0.7169098349398595,0.8841887964258267,0.7886008184338454,0.9319827854218173,0.8363948074298362,0.8363948074298362,0.908085790923822
77,0.7169098349398595,0.6930128404418642,0.8841887964258267,0.7886008184338454,0.9319827854218173,0.8602918019278315,0.8363948074298362,0.908085790923822
78,0.7169098349398595,0.7169098349398595,0.8841887964258267,0.7886008184338454,0.9319827854218173,0.8602918019278315,0.8124978129318409,0.908085790923822
79,0.6930128404418642,0.7169098349398595,0.8841887964258267,0.8124978129318409,0.9319827854218173,0.8602918019278315,0.8124978129318409,0.9319827854218173
80,0.6930128404418642,0.7169098349398595,0.8841887964258267,0.8124978129318409,0.9319827854218173,0.8602918019278315,0.8124978129318409,0.9319827854218173
81,0.6930128404418642,0.6930128404418642,0.8602918019278315,0.8124978129318409,0.9319827854218173,0.8841887964258267,0.8124978129318409,0.9319827854218173
82,0.6930128404418642,0.6930128404418642,0.8841887964258267,0.7886008184338454,0.9319827854218173,0.8841887964258267,0.7886008184338454,0.908085790923822
83,0.6691158459438689,0.6930128404418642,0.8841887964258267,0.7886008184338454,0.9319827854218173,0.8602918019278315,0.7886008184338454,0.908085790923822
84,0.6691158459438689,0.6691158459438689,0.8841887964258267,0.7647038239358501,0.908085790923822,0.8602918019278315,0.7647038239358501,0.908085790923822
85,0.6691158459438689,0.6691158459438689,0.8602918019278315,0.7647038239358501,0.9319827854218173,0.8602918019278315,0.7647038239358501,0.8841887964258267
86,0.6691158459438689,0.6691158459438689,0.8602918019278315,0.7408068294378548,0.9558797799198128,0.8602918019278315,0.7408068294378548,0.8841887964258267
87,0.6691158459438689,0.6452188514458735,0.8602918019278315,0.7408068294378548,0.9558797799198128,0.8602918019278315,0.7408068294378548,0.8841887964258267
88,0.6691158459438689,0.6452188514458735,0.8363948074298362,0.7408068294378548,0.9558797799198128,0.8602918019278315,0.7408068294378548,0.8602918019278315
89,0.6691158459438689,0.6452188514458735,0.8124978129318409,0.7408068294378548,0.9319827854218173,0.8602918019278315,0.7408068294378548,0.8602918019278315
90,0.6691158459438689,0.6452188514458735,0.8124978129318409,0.7169098349398595,0.9319827854218173,0.8602918019278315,0.7408068294378548,0.8602918019278315
91,0.6691158459438689,0.6452188514458735,0.7886008184338454,0.7169098349398595,0.9319827854218173,0.8602918019278315,0.7408068294378548,0.8841887964258267
92,0.6691158459438689,0.6691158459438689,0.7647038239358501,0.6930128404418642,0.908085790923822,0.8602918019278315,0.7408068294378548,0.8602918019278315
93,0.6691158459438689,0.6691158459438689,0.7647038239358501,0.6691158459438689,0.8841887964258267,0.8602918019278315,0.7169098349398595,0.8602918019278315
94,0.6691158459438689,0.6691158459438689,0.7886008184338454,0.6691158459438689,0.8841887964258267,0.8841887964258267,0.7169098349398595,0.8602918019278315
95,0.6930128404418642,0.6691158459438689,0.7886008184338454,0.6691158459438689,0.8841887964258267,0.8841887964258267,0.7408068294378548,0.8841887964258267
96,0.6930128404418642,0.6452188514458735,0.7886008184338454,0.6452188514458735,0.8841887964258267,0.8602918019278315,0.7408068294378548,0.8841887964258267
97,0.6930128404418642,0.6452188514458735,0.7647038239358501,0.6213218569478782,0.8602918019278315,0.8602918019278315,0.7408068294378548,0.8602918019278315
98,0.6930128404418642,0.6452188514458735,0.7647038239358501,0.6213218569478782,0.8602918019278315,0.8602918019278315,0.7169098349398595,0.8602918019278315
99,0.6930128404418642,0.6691158459438689,0.7647038239358501,0.6213218569478782,0.8602918019278315,0.8602918019278315,0.7408068294378548,0.8841887964258267
100,0.6930128404418642,0.6691158459438689,0.7408068294378548,0.6213218569478782,0.8602918019278315,0.8602918019278315,0.7408068294378548,0.8602918019278315
101,0.6930128404418642,0.6691158459438689,0.7408068294378548,0.6213218569478782,0.8602918019278315,0.8363948074298362,0.7169098349398595,0.8602918019278315
102,0.6930128404418642,0.6930128404418642,0.7408068294378548,0.6213218569478782,0.8602918019278315,0.8124978129318409,0.7169098349398595,0.8602918019278315
103,0.6930128404418642,0.6930128404418642,0.7408068294378548,0.6452188514458735,0.8363948074298362,0.8124978129318409,0.7169098349398595,0.8602918019278315
104,0.7169098349398595,0.6930128404418642,0.7647038239358501,0.6691158459438689,0.8124978129318409,0.7886008184338454,0.7169098349398595,0.8841887964258267
105,0.6930128404418642,0.6930128404418642,0.7647038239358501,0.6691158459438689,0.7886008184338454,0.7886008184338454,0.7169098349398595,0.8841887964258267
106,0.6930128404418642,0.6930128404418642,0.7647038239358501,0.6452188514458735,0.7647038239358501,0.8124978129318409,0.7169098349398595,0.8841887964258267
107,0.6930128404418642,0.6691158459438689,0.7647038239358501,0.6452188514458735,0.7647038239358501,0.8124978129318409,0.7408068294378548,0.8841887964258267
108,0.6930128404418642,0.6691158459438689,0.7647038239358501,0.6452188514458735,0.7647038239358501,0.8124978129318409,0.7169098349398595,0.8841887964258267
109,0.7169098349398595,0.6930128404418642,0.7886008184338454,0.6452188514458735,0.7886008184338454,0.8124978129318409,0.7169098349398595,0.908085790923822
110,0.7169098349398595,0.6930128404418642,0.7886008184338454,0.6452188514458735,0.7886008184338454,0.8363948074298362,0.7169098349398595,0.908085790923822
111,0.7169098349398595,0.6930128404418642,0.7886008184338454,0.6452188514458735,0.7886008184338454,0.8363948074298362,0.7169098349398595,0.8841887964258267
112,0.7169098349398595,0.6930128404418642,0.7886008184338454,0.6452188514458735,0.7886008184338454,0.8124978129318409,0.6930128404418642,0.8602918019278315
113,0.7169098349398595,0.6930128404418642,0.7647038239358501,0.6213218569478782,0.7886008184338454,0.8124978129318409,0.6691158459438689,0.8363948074298362
114,0.7169098349398595,0.6691158459438689,0.7647038239358501,0.6213218569478782,0.7886008184338454,0.8124978129318409,0.6691158459438689,0.8363948074298362
115,0.7169098349398595,0.6930128404418642,0.7647038239358501,0.5974248624498829,0.7647038239358501,0.8124978129318409,0.6691158459438689,0.8363948074298362
116,0.6930128404418642,0.6930128404418642,0.7647038239358501,0.5974248624498829,0.7647038239358501,0.8124978129318409,0.6452188514458735,0.8124978129318409
117,0.6930128404418642,0.6930128404418642,0.7886008184338454,0.5974248624498829,0.7647038239358501,0.8124978129318409,0.6213218569478782,0.8363948074298362
118,0.6930128404418642,0.6930128404418642,0.7647038239358501,0.5974248624498829,0.7647038239358501,0.8124978129318409,0.6213218569478782,0.8363948074298362
119,0.6691158459438689,0.6930128404418642,0.7647038239358501,0.6213218569478782,0.7647038239358501,0.7886008184338454,0.5974248624498829,0.8363948074298362
120,0.6930128404418642,0.7169098349398595,0.7647038239358501,0.6452188514458735,0.7408068294378548,0.8124978129318409,0.5974248624498829,0.8124978129318409
121,0.6691158459438689,0.7169098349398595,0.7647038239358501,0.6691158459438689,0.7647038239358501,0.8124978129318409,0.5974248624498829,0.8124978129318409
122,0.6691158459438689,0.7169098349398595,0.7408068294378548,0.6452188514458735,0.7647038239358501,0.8124978129318409,0.5974248624498829,0.7886008184338454
123,0.6691158459438689,0.6930128404418642,0.7408068294378548,0.6452188514458735,0.7647038239358501,0.8124978129318409,0.5974248624498829,0.7886008184338454
124,0.6691158459438689,0.6930128404418642,0.7408068294378548,0.6691158459438689,0.7647038239358501,0.8124978129318409,0.5974248624498829,0.8124978129318409
125,0.6691158459438689,0.6930128404418642,0.7647038239358501,0.6930128404418642,0.7647038239358501,0.8124978129318409,0.5735278679518876,0.8124978129318409
126,0.6930128404418642,0.6930128404418642,0.7647038239358501,0.6930128404418642,0.7647038239358501,0.8124978129318409,0.5735278679518876,0.8124978129318409
127,0.6930128404418642,0.7169098349398595,0.7647038239358501,0.6930128404418642,0.7647038239358501,0.7886008184338454,0.5735278679518876,0.8363948074298362
128,0.6930128404418642,0.7408068294378548,0.7647038239358501,0.6930128404418642,0.7647038239358501,0.7886008184338454,0.5735278679518876,0.8363948074298362
129,0.6930128404418642,0.7647038239358501,0.7647038239358501,0.6691158459438689,0.7886008184338454,0.8124978129318409,0.5735278679518876,0.8124978129318409
130,0.6691158459438689,0.7886008184338454,0.7886008184338454,0.6691158459438689,0.7647038239358501,0.8124978129318409,0.5735278679518876,0.8124978129318409
131,0.6452188514458735,0.7647038239358501,0.7886008184338454,0.6691158459438689,0.7647038239358501,0.8124978129318409,0.5735278679518876,0.8124978129318409
132,0.6452188514458735,0.7647038239358501,0.7886008184338454,0.6691158459438689,0.7647038239358501,0.8124978129318409,0.5974248624498829,0.8124978129318409
133,0.6452188514458735,0.7647038239358501,0.7886008184338454,0.6691158459438689,0.7647038239358501,0.8124978129318409,0.6213218569478782,0.8124978129318409
134,0.6452188514458735,0.7647038239358501,0.8124978129318409,0.6691158459438689,0.7886008184338454,0.7886008184338454,0.6213218569478782,0.8124978129318409
135,0.6452188514458735,0.7647038239358501,0.8124978129318409,0.6691158459438689,0.8124978129318409,0.7647038239358501,0.6213218569478782,0.8363948074298362
136,0.6452188514458735,0.7886008184338454,0.8124978129318409,0.6691158459438689,0.8124978129318409,0.7647038239358501,0.6213218569478782,0.8363948074298362
137,0.6691158459438689,0.7886008184338454,0.7886008184338454,0.6691158459438689,0.8124978129318409,0.7647038239358501,0.6452188514458735,0.8602918019278315
138,0.6691158459438689,0.7647038239358501,0.7886008184338454,0.6452188514458735,0.8124978129318409,0.7647038239358501,0.6213218569478782,0.8602918019278315
139,0.6452188514458735,0.7647038239358501,0.7886008184338454,0.6452188514458735,0.7886008184338454,0.7647038239358501,0.6213218569478782,0.8841887964258267
140,0.6452188514458735,0.7647038239358501,0.7647038239358501,0.6691158459438689,0.7886008184338454,0.7886008184338454,0.5974248624498829,0.8841887964258267
141,0.6452188514458735,0.7647038239358501,0.7647038239358501,0.6691158459438689,0.7886008184338454,0.7886008184338454,0.5974248624498829,0.8841887964258267
142,0.6452188514458735,0.7886008184338454,0.7647038239358501,0.6691158459438689,0.8124978129318409,0.7647038239358501,0.5735278679518876,0.8602918019278315
143,0.6452188514458735,0.7886008184338454,0.7408068294378548,0.6691158459438689,0.8124978129318409,0.7408068294378548,0.5735278679518876,0.8841887964258267
144,0.6691158459438689,0.8124978129318409,0.7408068294378548,0.6691158459438689,0.7886008184338454,0.7408068294378548,0.5496308734538923,0.908085790923822
145,0.6691158459438689,0.8363948074298362,0.7647038239358501,0.6691158459438689,0.8124978129318409,0.7169098349398595,0.5496308734538923,0.908085790923822
146,0.6691158459438689,0.8124978129318409,0.7408068294378548,0.6691158459438689,0.8124978129318409,0.7169098349398595,0.525733878955897,0.908085790923822
147,0.6930128404418642,0.7886008184338454,0.7169098349398595,0.6691158459438689,0.8363948074298362,0.7169098349398595,0.525733878955897,0.908085790923822
148,0.6930128404418642,0.7886008184338454,0.7408068294378548,0.6691158459438689,0.8363948074298362,0.7169098349398595,0.525733878955897,0.908085790923822
149,0.6930128404418642,0.8124978129318409,0.7408068294378548,0.6691158459438689,0.8363948074298362,0.7169098349398595,0.525733878955897,0.908085790923822
150,0.6930128404418642,0.7886008184338454,0.7408068294378548,0.6691158459438689,0.8363948074298362,0.7169098349398595,0.525733878955897,0.8841887964258267
151,0.7169098349398595,0.7886008184338454,0.7408068294378548,0.6691158459438689,0.8602918019278315,0.7169098349398595,0.525733878955897,0.8841887964258267
152,0.7169098349398595,0.7647038239358501,0.7408068294378548,0.6452188514458735,0.8363948074298362,0.7169098349398595,0.5496308734538923,0.8841887964258267
153,0.7408068294378548,0.7886008184338454,0.7408068294378548,0.6691158459438689,0.8602918019278315,0.7408068294378548,0.5496308734538923,0.8841887964258267
154,0.7169098349398595,0.7886008184338454,0.7169098349398595,0.6452188514458735,0.8602918019278315,0.7647038239358501,0.5496308734538923,0.8841887964258267
155,0.7169098349398595,0.7886008184338454,0.7169098349398595,0.6213218569478782,0.8602918019278315,0.7647038239358501,0.5496308734538923,0.8841887964258267
156,0.6930128404418642,0.7886008184338454,0.7169098349398595,0.6213218569478782,0.8602918019278315,0.7647038239358501,0.5496308734538923,0.8841887964258267
157,0.6930128404418642,0.7886008184338454,0.6930128404418642,0.6213218569478782,0.8602918019278315,0.7647038239358501,0.525733878955897,0.908085790923822
158,0.7169098349398595,0.8124978129318409,0.6930128404418642,0.5974248624498829,0.8602918019278315,0.7647038239358501,0.525733878955897,0.908085790923822
159,0.7169098349398595,0.8124978129318409,0.7169098349398595,0.5735278679518876,0.8602918019278315,0.7408068294378548,0.525733878955897,0.908085790923822
160,0.7169098349398595,0.7886008184338454,0.7169098349398595,0.5496308734538923,0.8602918019278315,0.7169098349398595,0.525733878955897,0.8841887964258267
161,0.7169098349398595,0.7886008184338454,0.6930128404418642,0.5735278679518876,0.8363948074298362,0.7408068294378548,0.525733878955897,0.8841887964258267
162,0.7169098349398595,0.8124978129318409,0.6930128404418642,0.5496308734538923,0.8363948074298362,0.7647038239358501,0.5018368844579016,0.8841887964258267
163,0.7169098349398595,0.8124978129318409,0.6930128404418642,0.5496308734538923,0.8363948074298362,0.7647038239358501,0.5018368844579016,0.8841887964258267
164,0.7169098349398595,0.8124978129318409,0.6930128404418642,0.5496308734538923,0.8363948074298362,0.7408068294378548,0.525733878955897,0.8841887964258267
165,0.7169098349398595,0.8124978129318409,0.7169098349398595,0.5496308734538923,0.8363948074298362,0.7408068294378548,0.525733878955897,0.8841887964258267
166,0.7169098349398595,0.8124978129318409,0.7169098349398595,0.5496308734538923,0.8124978129318409,0.7169098349398595,0.5496308734538923,0.8602918019278315
167,0.7169098349398595,0.8124978129318409,0.7169098349398595,0.5496308734538923,0.8124978129318409,0.6930128404418642,0.5496308734538923,0.8363948074298362
168,0.6930128404418642,0.7886008184338454,0.7408068294378548,0.5496308734538923,0.7886008184338454,0.6930128404418642,0.5496308734538923,0.8363948074298362
169,0.6930128404418642,0.7886008184338454,0.7408068294378548,0.5496308734538923,0.8124978129318409,0.6930128404418642,0.5496308734538923,0.8363948074298362
170,0.6930128404418642,0.8124978129318409,0.7647038239358501,0.5496308734538923,0.8124978129318409,0.6691158459438689,0.5496308734538923,0.8363948074298362
171,0.7169098349398595,0.8124978129318409,0.7647038239358501,0.5496308734538923,0.8124978129318409,0.6691158459438689,0.5496308734538923,0.8363948074298362
172,0.7169098349398595,0.7886008184338454,0.7886008184338454,0.5496308734538923,0.8124978129318409,0.6691158459438689,0.5496308734538923,0.8363948074298362
173,0.6930128404418642,0.7886008184338454,0.7886008184338454,0.5496308734538923,0.8363948074298362,0.6691158459438689,0.5496308734538923,0.8363948074298362
174,0.6930128404418642,0.8124978129318409,0.7886008184338454,0.5496308734538923,0.8124978129318409,0.6452188514458735,0.5735278679518876,0.8363948074298362
175,0.6930128404418642,0.8124978129318409,0.7647038239358501,0.5735278679518876,0.8363948074298362,0.6452188514458735,0.5735278679518876,0.8363948074298362
176,0.6691158459438689,0.8124978129318409,0.7647038239358501,0.5735278679518876,0.8363948074298362,0.6452188514458735,0.5735278679518876,0.8363948074298362
177,0.6691158459438689,0.8124978129318409,0.7647038239358501,0.5496308734538923,0.8602918019278315,0.6452188514458735,0.5735278679518876,0.8602918019278315
178,0.6691158459438689,0.7886008184338454,0.7647038239358501,0.5735278679518876,0.8602918019278315,0.6452188514458735,0.5735278679518876,0.8602918019278315
179,0.6691158459438689,0.7647038239358501,0.7647038239358501,0.5974248624498829,0.8602918019278315,0.6452188514458735,0.5735278679518876,0.8363948074298362
180,0.6930128404418642,0.7647038239358501,0.7647038239358501,0.5735278679518876,0.8602918019278315,0.6691158459438689,0.5735278679518876,0.8363948074298362
181,0.7169098349398595,0.7886008184338454,0.7647038239358501,0.5735278679518876,0.8841887964258267,0.6691158459438689,0.5735278679518876,0.8363948074298362
182,0.7169098349398595,0.7647038239358501,0.7647038239358501,0.5735278679518876,0.8841887964258267,0.6691158459438689,0.5735278679518876,0.8363948074298362
183,0.7408068294378548,0.7886008184338454,0.7647038239358501,0.5735278679518876,0.8841887964258267,0.6452188514458735,0.5735278679518876,0.8602918019278315
184,0.7408068294378548,0.7886008184338454,0.7647038239358501,0.5735278679518876,0.8602918019278315,0.6691158459438689,0.5735278679518876,0.8363948074298362
185,0.7408068294378548,0.7886008184338454,0.7408068294378548,0.5496308734538923,0.8602918019278315,0.6930128404418642,0.5735278679518876,0.8363948074298362
186,0.7169098349398595,0.7647038239358501,0.7408068294378548,0.5735278679518876,0.8363948074298362,0.6930128404418642,0.5735278679518876,0.8602918019278315
187,0.7408068294378548,0.7647038239358501,0.7408068294378548,0.5735278679518876,0.8363948074298362,0.6930128404418642,0.5735278679518876,0.8363948074298362
188,0.7408068294378548,0.7647038239358501,0.7408068294378548,0.5735278679518876,0.8124978129318409,0.6930128404418642,0.5974248624498829,0.8363948074298362
189,0.7408068294378548,0.7408068294378548,0.7408068294378548,0.5735278679518876,0.8124978129318409,0.6930128404418642,0.5974248624498829,0.8363948074298362
