#"Step","Potential Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Time Remaining"
100,-777266.0119691163,0.9302370199475348,481.7599397230833,--
200,-777701.539666191,1.60037658413208,481.7599397230833,2:01:16
300,-778120.553069111,2.050954077491785,481.7599397230833,2:01:14
400,-778496.5793872722,2.309490011734495,481.7599397230833,1:58:50
500,-778968.4516170726,2.7375157382926236,481.7599397230833,1:57:39
600,-779340.6780579414,2.838213648454813,481.7599397230833,1:58:38
700,-779672.2308459436,2.8753825799704966,481.7599397230833,1:57:53
800,-780025.2057642692,2.980597585328824,481.7599397230833,1:58:19
900,-780354.8288203608,3.017955043999801,481.7599397230833,1:57:49
1000,-780673.1778381926,3.0716093840127754,481.7599397230833,2:38:10
1100,-780944.5895803832,3.0342166116801654,481.7599397230833,2:34:30
1200,-781171.1175936998,2.9852367472563577,481.7599397230833,2:30:51
1300,-781398.8922838,2.9717382380228226,481.7599397230833,2:28:19
1400,-781573.5102831516,2.8783461210969565,481.7599397230833,2:25:42
1500,-781718.7813417893,2.814479158584683,481.7599397230833,2:23:27
1600,-781876.3777364078,2.8151955834032973,481.7599397230833,2:21:56
1700,-782035.8071925458,2.844855424816439,481.7599397230833,2:20:15
1800,-782165.376736053,2.8777491692375143,481.7599397230833,2:19:09
1900,-782268.3509647362,2.8862940244562907,481.7599397230833,2:17:45
2000,-782383.2147128242,2.9319655881387074,481.7599397230833,2:16:32
2100,-782472.852737491,2.9511798497161883,481.7599397230833,2:15:43
2200,-782533.2078992622,2.933142302448414,481.7599397230833,2:14:41
2300,-782600.9158064756,2.9791332331867344,481.7599397230833,2:14:04
2400,-782651.0619892268,3.00670863190877,481.7599397230833,2:13:12
2500,-782716.1263437979,3.0987819156206977,481.7599397230833,2:12:25
2600,-782776.8231247396,3.1939032744483162,481.7599397230833,2:11:56
2700,-782768.6835546312,3.163700307611183,481.7599397230833,2:11:15
2800,-782801.0151302558,3.2682369523903323,481.7599397230833,2:10:51
2900,-782803.4548326775,3.3157196522281716,481.7599397230833,2:10:15
3000,-782801.870478756,3.364593811252205,481.7599397230833,2:09:42
3100,-782802.9444547405,3.476469907441714,481.7599397230833,2:09:23
3200,-782792.1702092623,3.5378904980353068,481.7599397230833,2:08:54
3300,-782786.9228956217,3.624481878826629,481.7599397230833,2:08:39
3400,-782768.2607933921,3.7010584223983476,481.7599397230833,2:08:13
3500,-782740.2182470392,3.7525541904488047,481.7599397230833,2:07:48
3600,-782731.8015169273,3.854626537062594,481.7599397230833,2:07:35
3700,-782721.0609446098,3.980920997284894,481.7599397230833,2:07:13
3800,-782729.8821620876,4.1493078467236835,481.7599397230833,2:07:03
3900,-782700.559873275,4.224088321429325,481.7599397230833,2:06:43
4000,-782674.6960209094,4.308033930027111,481.7599397230833,2:06:24
4100,-782651.4204033948,4.426783040590206,481.7599397230833,2:06:15
4200,-782601.745782556,4.493429629595115,481.7599397230833,2:05:57
4300,-782572.095435868,4.605801487271336,481.7599397230833,2:05:49
4400,-782532.3459012425,4.686643462914376,481.7599397230833,2:05:33
4500,-782519.6561635907,4.842071190628394,481.7599397230833,2:05:18
4600,-782492.8566295134,4.931209250248613,481.7599397230833,2:05:11
4700,-782448.418602349,5.022881887878406,481.7599397230833,2:04:56
4800,-782422.9623702215,5.16699663473998,481.7599397230833,2:04:51
4900,-782379.0090914955,5.289755905838403,481.7599397230833,2:04:37
5000,-782351.8966753206,5.417311871644337,481.7599397230833,2:04:25
5100,-782317.4335911656,5.5365675649726835,481.7599397230833,2:04:20
5200,-782278.0370448851,5.636064735472868,481.7599397230833,2:04:07
5300,-782261.0344003616,5.784788534480926,481.7599397230833,2:04:04
5400,-782204.1381692607,5.858378839133113,481.7599397230833,2:03:52
5500,-782197.5337137897,6.045351725918187,481.7599397230833,2:03:42
5600,-782169.2090664045,6.16770353386196,481.7599397230833,2:03:38
5700,-782129.383181779,6.250258228473422,481.7599397230833,2:03:28
5800,-782088.834470009,6.332451238324947,481.7599397230833,2:03:25
5900,-782087.4369561248,6.486759498804339,481.7599397230833,2:03:17
6000,-782035.9547487504,6.5902157849105505,481.7599397230833,2:03:09
6100,-782015.9847877864,6.7801528265831426,481.7599397230833,2:03:07
6200,-781981.074869948,6.841882091250131,481.7599397230833,2:02:59
6300,-781955.4595819318,6.920264520460903,481.7599397230833,2:02:56
6400,-781937.953757728,7.041480104055606,481.7599397230833,2:02:48
6500,-781873.2627898238,7.13022391106059,481.7599397230833,2:02:40
6600,-781807.3225908731,7.20331104420722,481.7599397230833,2:02:44
6700,-781803.9896848937,7.409478376697099,481.7599397230833,2:02:37
6800,-781787.0629367977,7.568616963401071,481.7599397230833,2:02:29
6900,-781726.1130737248,7.606451455635308,481.7599397230833,2:02:28
7000,-781707.8978803032,7.7396800944068485,481.7599397230833,2:02:21
7100,-781668.7925223156,7.866619226908508,481.7599397230833,2:02:19
7200,-781623.848339194,7.997878784730768,481.7599397230833,2:02:13
7300,-781599.56314932,8.123960726799641,481.7599397230833,2:02:06
7400,-781558.7360247187,8.285803372290383,481.7599397230833,2:02:05
7500,-781506.2878018399,8.333395123164998,481.7599397230833,2:01:59
7600,-781492.7144418024,8.488634280898795,481.7599397230833,2:01:57
7700,-781430.7567791119,8.54490264321053,481.7599397230833,2:01:51
7800,-781421.37345832,8.730836948994368,481.7599397230833,2:01:46
7900,-781385.4667625343,8.816298188732429,481.7599397230833,2:01:45
8000,-781349.7658257389,8.90726448173974,481.7599397230833,2:01:39
8100,-781329.3731851401,9.041715431668194,481.7599397230833,2:01:39
