-23.07396949073669, 0.0, 0.0, 0.0, 0.0
-20.771384397742647, 0.0, 0.0, 0.0, 0.0
-18.4687993047486, 0.0, 0.0, 0.003, 0.0
-16.166214211754554, 0.0, 0.0, 0.0, 0.0
-15.457726490833307, 0.0, 0.0, 0.0, 0.0
-14.749238769912063, 0.005, 0.0, 0.011, 0.0
-14.040751048990817, 0.002, 0.007, 0.008, 0.0
-13.332263328069573, 0.026, 0.003, 0.0, 0.003
-12.623775607148328, 0.03, 0.007, 0.006, 0.007
-11.915287886227082, 0.163, 0.007, 0.021, 0.023
-11.206800165305838, 0.002, 0.019, 0.028, 0.183
-10.498312444384593, 0.248, 0.381, 0.212, 0.071
-9.789824723463349, 0.0, 0.845, 0.287, 0.459
-9.081337002542103, 0.408, 0.583, 0.822, 0.369
-8.372849281620859, 0.558, 0.683, 0.479, 0.643
-7.664361560699614, 0.017, 0.913, 0.271, 0.75
-6.95587383977837, 0.841, 0.67, 0.891, 0.837
-4.653288746784324, 1.0, 0.98, 0.989, 0.995
-2.350703653790279, 1.0, 1.0, 1.0, 0.991
-0.048118560796233056, 1.0, 1.005, 1.0, 1.0
