-27.86615432590532, 0.0, 0.0, 0.0, 0.0
-25.56356923291127, 0.0, 0.0, 0.0, 0.0
-23.260984139917227, 0.0, 0.0, 0.0, 0.0
-20.95839904692318, 0.0, 0.0, 0.0, 0.0
-20.249911326001936, 0.007, 0.039, 0.031, 0.0
-19.54142360508069, 0.0, 0.014, 0.027, 0.01
-18.832935884159447, 0.002, 0.024, 0.0, 0.0
-18.1244481632382, 0.02, 0.03, 0.025, 0.092
-17.41596044231696, 0.076, 0.23, 0.03, 0.041
-16.70747272139571, 0.164, 0.31, 0.062, 0.227
-15.998985000474466, 0.146, 0.479, 0.375, 0.306
-15.290497279553222, 0.47, 0.801, 0.5, 0.443
-14.582009558631977, 0.86, 0.653, 0.597, 0.69
-13.873521837710731, 0.714, 0.992, 0.856, 0.914
-13.165034116789485, 0.708, 0.856, 0.928, 0.958
-12.45654639586824, 1.0, 0.984, 0.996, 0.992
-11.748058674946996, 0.945, 0.826, 0.968, 0.878
-9.445473581952951, 1.0, 1.0, 1.0, 0.99
-7.142888488958906, 1.0, 1.0, 0.99, 0.998
-4.8403033959648605, 1.0, 1.0, 1.431, 1.0
