-18.104570148893266, 0.0, 0.0, 0.0, 0.0
-15.801985055899223, 0.0, 0.0, 0.0, 0.0
-13.499399962905176, 0.0, 0.0, 0.0, 0.0
-11.19681486991113, 0.0, 0.0, 0.012, 0.0
-10.488327148989885, 0.0, 0.0, 0.0, 0.062
-9.779839428068641, 0.198, 0.012, 0.107, 0.012
-9.071351707147397, 0.033, 0.039, 0.016, 0.052
-8.36286398622615, 0.18, 0.108, 0.0, 0.154
-7.654376265304906, 0.132, 0.171, 0.16, 0.024
-6.945888544383661, 0.299, 0.416, 0.101, 0.393
-6.237400823462416, 0.611, 0.516, 0.634, 0.62
-5.528913102541171, 0.87, 0.562, 0.736, 0.86
-4.820425381619927, 0.708, 0.792, 1.024, 0.919
-4.111937660698682, 0.894, 0.786, 0.694, 0.882
-3.4034499397774365, 0.908, 0.801, 1.01, 0.936
-2.6949622188561917, 0.992, 0.927, 0.87, 0.988
-1.9864744979349478, 0.957, 1.214, 1.19, 1.106
0.3161105950590981, 1.1, 1.047, 1.088, 0.978
2.618695688053143, 1.082, 0.942, 0.954, 1.354
4.92128078104719, 1.034, 0.923, 1.144, 1.052
