-26.599662211395003, 0.0, 0.0, 0.0, 0.0
-24.297077118400956, 0.0, 0.0, 0.0, 0.0
-21.99449202540691, 0.0, 0.0, 0.0, 0.01
-19.691906932412863, 0.021, 0.0, 0.0, 0.0
-18.98341921149162, 0.0, 0.015, 0.0, 0.062
-18.274931490570374, 0.0, 0.032, 0.016, 0.028
-17.56644376964913, 0.02, 0.0, 0.006, 0.108
-16.857956048727885, 0.166, 0.172, 0.364, 0.093
-16.14946832780664, 0.13, 0.29, 0.359, 0.264
-15.440980606885393, 0.334, 0.573, 0.588, 0.494
-14.732492885964149, 0.781, 0.596, 0.214, 0.642
-14.024005165042905, 0.837, 0.814, 0.66, 0.748
-13.31551744412166, 0.982, 0.744, 0.971, 0.72
-12.607029723200416, 0.91, 0.982, 0.953, 0.924
-11.89854200227917, 1.0, 0.974, 0.984, 0.988
-11.190054281357925, 1.0, 1.0, 1.0, 1.0
-10.481566560436681, 1.0, 1.028, 0.993, 1.0
-8.178981467442636, 1.0, 1.0, 1.0, 0.994
-5.87639637444859, 1.0, 1.0, 1.0, 1.0
-3.573811281454544, 1.0, 1.0, 1.0, 1.0
