-20.170743380512054, 0.0, 0.0, 0.0, 0.0
-17.868158287518007, 0.0, 0.0, 0.0, 0.0
-15.565573194523964, 0.016, 0.0, 0.0, 0.005
-13.262988101529917, 0.0, 0.03, 0.0, 0.02
-12.554500380608673, 0.0, 0.039, 0.122, 0.0
-11.846012659687426, 0.058, 0.082, 0.0, 0.0
-11.13752493876618, 0.082, 0.068, 0.257, 0.016
-10.429037217844936, 0.286, 0.304, 0.16, 0.464
-9.720549496923692, 0.408, 0.445, 0.46, 0.549
-9.012061776002447, 0.835, 0.962, 0.27, 0.732
-8.303574055081201, 0.785, 0.827, 0.966, 0.871
-7.595086334159958, 0.948, 0.684, 0.892, 0.644
-6.886598613238713, 0.847, 0.953, 1.0, 0.972
-6.178110892317468, 1.0, 0.963, 1.0, 0.962
-5.469623171396222, 1.052, 0.966, 0.997, 0.986
-4.761135450474978, 0.998, 0.998, 0.966, 0.89
-4.052647729553734, 0.991, 1.0, 1.0, 1.0
-1.7500626365596883, 1.0, 1.022, 1.0, 1.0
0.5525224564343576, 1.0, 1.0, 1.0, 1.218
2.8551075494284026, 1.0, 1.0, 1.115, 1.032
