-17.784, 0.024, 0.026, 0.028, 0.0
-15.481, 0.172, 0.148, 0.238, 0.192
-15.049, 0.312, 0.678, 0.048, 0.226
-14.618, 0.33, 0.326, 0.239, 0.415
-14.186, 0.504, 0.33, 0.739, 0.61
-13.754, 0.75, 0.503, 0.778, 0.393
-13.322, 0.826, 0.686, 0.774, 0.586
-12.891, 1.0, 1.0, 0.858, 0.686
-12.459, 1.0, 0.768, 0.986, 0.988
-12.027, 1.0, 0.918, 1.0, 1.0
-11.596, 0.96, 0.972, 0.967, 0.968
-11.164, 0.914, 1.0, 0.98, 1.0
-10.732, 0.935, 1.0, 1.0, 1.0
-10.3, 0.522, 0.895, 1.0, 1.0
-9.869, 1.0, 1.0, 1.0, 1.0
-9.437, 1.0, 0.956, 0.984, 1.0
-9.005, 1.04, 1.0, 1.0, 1.0
-8.573, 1.0, 1.0, 1.0, 1.0
-7.422, 1.0, 1.0, 1.0, 1.0
-6.271, 1.0, 1.0, 1.0, 1.0
