-25.107632071687558, 0.0, 0.0, 0.0, 0.0
-22.80504697869351, 0.0, 0.0, 0.0, 0.0
-20.502461885699464, 0.0, 0.0, 0.0, 0.0
-18.19987679270542, 0.0, 0.0, 0.034, 0.0
-17.491389071784177, 0.0, 0.0, 0.0, 0.002
-16.78290135086293, 0.068, 0.144, 0.012, 0.078
-16.074413629941684, 0.0, 0.076, 0.0, 0.09
-15.36592590902044, 0.031, 0.107, 0.05, 0.104
-14.657438188099196, 0.186, 0.194, 0.076, 0.166
-13.948950467177951, 0.422, 0.482, 0.511, 0.416
-13.240462746256705, 0.658, 0.464, 0.454, 0.374
-12.531975025335461, 0.714, 0.744, 0.709, 0.636
-11.823487304414217, 0.641, 0.805, 0.732, 0.728
-11.11499958349297, 0.915, 0.849, 0.926, 0.857
-10.406511862571726, 0.958, 0.995, 0.948, 0.973
-9.698024141650482, 1.0, 0.994, 0.928, 0.969
-8.989536420729237, 0.995, 0.982, 0.95, 1.0
-6.6869513277351915, 1.0, 1.0, 1.0, 1.0
-4.384366234741146, 1.0, 1.0, 1.0, 1.0
-2.0817811417470997, 1.0, 1.0, 1.37, 0.998
