-25.83, 0.007, 0.005, 0.018, 0.037
-24.969, 0.0, 0.198, 0.072, 0.108
-24.295, 0.08, 0.19, 0.227, 0.164
-23.587, 0.249, 0.302, 0.16, 0.552
-22.76, 0.471, 0.144, 0.63, 0.502
-22.206, 0.608, 0.646, 0.659, 0.694
-21.225, 0.83, 0.919, 0.938, 0.872
-20.824, 0.745, 0.728, 0.768, 0.744
-19.69, 0.972, 0.92, 0.984, 0.972
-19.443, 0.974, 0.984, 0.974, 0.957
-18.155, 0.98, 0.958, 0.992, 1.0
-18.061, 1.0, 0.998, 0.994, 0.949
-18.008, 0.972, 1.0, 1.0, 0.993
-16.62, 1.0, 0.988, 0.998, 0.997
-15.085, 0.998, 1.0, 0.987, 1.0
-13.55, 1.0, 1.0, 0.995, 0.996
-12.015, 0.998, 1.0, 1.0, 1.0
