-25.83, nan, 0.134, 0.0, 0.0
-24.969, 0.007, 0.199, 0.0, 0.0
-24.295, 0.146, 0.0, 0.038, 0.0
-23.587, 0.399, 0.228, 0.023, 0.0
-22.76, 0.0, 0.334, 0.214, 0.0
-22.206, 0.827, 0.74, 0.069, 0.46
-21.225, 0.753, 0.444, 0.918, 0.64
-20.824, 0.915, 0.983, 0.264, 0.819
-19.69, 1.0, 0.961, 1.0, 1.0
-19.443, 0.994, 0.742, 1.0, 1.0
-18.155, 0.981, 1.0, 1.0, 1.0
-18.061, 0.0, 1.0, 0.943, 1.0
-18.008, nan, 1.0, 1.0, 1.0
-16.62, 1.0, 1.0, 0.98, 1.0
-15.085, 1.0, 1.0, 1.0, 1.0
-13.55, 1.0, 1.0, 1.0, 1.0
-12.015, 1.0, 1.0, 1.0, 1.0
