-25.83, 0.0, 0.0, 0.002, 0.0
-24.969, 0.0, 0.0, 0.002, 0.0
-24.295, 0.0, 0.0, 0.0, 0.009
-23.587, 0.0, 0.001, 0.0, 0.003
-22.76, 0.01, 0.0, 0.004, 0.006
-22.206, 0.012, 0.0, 0.01, 0.004
-21.225, 0.01, 0.014, 0.044, 0.007
-20.824, 0.043, 0.017, 0.026, 0.026
-19.69, 0.046, 0.106, 0.084, 0.135
-19.443, 0.133, 0.062, 0.109, 0.028
-18.155, 0.228, 0.432, 0.342, 0.194
-18.061, 0.401, 0.463, 0.49, 0.121
-18.008, 0.193, 0.443, 0.262, 0.32
-16.62, 0.656, 0.55, 0.645, 0.674
-15.085, 0.858, 0.926, 0.904, 0.948
-13.55, 0.977, 0.982, 0.702, 0.967
-12.015, 1.0, 0.984, 0.999, 0.998
