-25.83, 0.132, 0.023, 0.0, nan
-24.969, 0.0, 0.033, 0.0, 0.0
-24.295, 0.0, 0.0, nan, 0.146
-23.587, 0.542, 0.0, 0.921, nan
-22.76, 0.552, 0.0, 0.456, nan
-22.206, 0.733, 0.883, 0.624, 0.8
-21.225, 1.0, 0.0, 1.0, 0.755
-20.824, 0.889, 0.978, 1.0, 0.883
-19.69, 1.0, 1.0, 0.98, 1.0
-19.443, 1.0, 1.0, 1.0, 0.912
-18.155, 1.0, 1.0, 1.0, 1.0
-18.061, 1.0, 1.0, 1.0, 0.986
-18.008, 1.0, 1.0, 1.0, nan
-16.62, 1.0, 1.0, 1.0, 1.0
-15.085, 1.0, 1.0, 1.0, nan
-13.55, 1.0, 1.0, nan, 1.0
-12.015, 1.0, 1.0, 0.994, nan
