-25.83, 0.03, 0.0, 0.033, 0.0
-24.969, 0.0, 0.0, 0.0, 0.0
-24.295, 0.016, 0.002, 0.0, 0.0
-23.587, 0.021, 0.0, 0.056, 0.052
-22.76, 0.157, 0.061, 0.12, 0.242
-22.206, 0.025, 0.0, 0.0, 0.231
-21.225, 0.242, 0.178, 0.294, 0.626
-20.824, 0.0, 0.544, 0.25, 0.618
-19.69, 0.846, 0.996, 0.895, 0.793
-19.443, 0.824, 0.403, 0.937, 0.896
-18.155, 0.974, 0.935, 0.964, 0.927
-18.061, 0.996, 0.979, 1.0, 1.0
-18.008, 0.836, 1.0, 0.965, 0.965
-16.62, 1.0, 0.954, 1.0, 1.0
-15.085, 1.0, 1.0, 1.0, 1.0
-13.55, 1.0, 1.0, 1.0, 1.0
-12.015, 1.0, 1.0, 1.0, 1.0
