-31.865, 0.013, 0.009, 0.141, 0.232
-29.562, 0.125, 0.356, 0.588, 0.204
-29.13, 0.199, 0.588, 0.347, 0.566
-28.698, 0.572, 0.885, 0.532, 0.785
-28.267, 0.67, 0.104, 0.798, 0.0
-27.835, 0.878, 0.847, 0.732, 0.885
-27.403, 0.819, 0.955, 0.902, 0.945
-26.972, 0.396, 0.906, 0.0, 1.0
-26.54, 0.969, 0.994, 0.999, 0.982
-26.108, 0.273, 0.67, 0.981, 0.95
-25.83, 1.0, nan, 1.0, 0.984
-24.969, 1.0, nan, 1.0, 0.875
-24.295, nan, nan, 0.848, 1.0
-23.587, 1.0, 0.877, 1.0, 1.0
-22.76, 1.0, 1.0, nan, 1.0
-22.206, 1.0, 1.0, 1.0, 1.0 
-21.225, 1.0, nan, 1.0, 1.0 
-20.824, nan, nan, 1.0, 1.0 
-19.69, 1.0, nan, 1.0, 1.0
-19.443, 1.0, nan, 1.0, 1.0 
-18.155, 1.0, nan, 1.0, 1.0 
-18.061, 1.0, 1.0, 1.0, 0.726
-18.008, 1.0, 1.0, 1.0, 1.0
-16.62, 1.0, nan, 1.0, 1.0
-15.085, 1.0, nan, nan, 1.0
-13.55, 1.0, nan, 1.0, 1.0
-12.015, 1.0, 1.0, 1.0, 1.0
