-25.83, 0.0, 0.0, 0.001, 0.0
-24.969, 0.0, 0.0, 0.04, 0.014
-24.295, 0.007, 0.032, 0.038, 0.009
-23.587, 0.01, 0.005, 0.068, 0.056
-22.76, 0.063, 0.148, 0.056, 0.094
-22.206, 0.166, 0.104, 0.078, 0.409
-21.225, 0.034, 0.213, 0.226, 0.248
-20.824, 0.348, 0.228, 0.503, 0.664
-19.69, 0.47, 0.509, 0.469, 0.745
-19.443, nan, 0.625, 0.616, 0.741
-18.155, 0.906, 0.743, 0.858, 0.894
-18.061, 0.768, 0.954, 0.891, 0.982
-18.008, 0.784, 0.948, 0.962, 0.78
-16.62, 0.926, 0.896, 0.997, 0.99
-15.085, 0.985, 0.985, 0.99, 0.986
-13.55, 1.0, 1.0, 0.958, 0.999
-12.015, 1.0, 1.0, 1.0, 1.0
