-25.83, 0.61, 0.0, 0.118, nan
-24.969, 0.355, 0.0, 0.0, nan
-24.295, 0.608, 0.054, 0.795, 0.578
-23.587, 1.0, 0.823, 0.879, nan
-22.76, 1.0, 1.0, nan, 1.0
-22.206, 0.763, 1.0, 1.0, 1.0
-21.225, 0.909, 0.842, 1.0, 0.914
-20.824, 0.929, 1.0, 1.0, nan
-19.69, 1.0, 0.959, 1.0, 1.0
-19.443, nan, 1.0, 1.0, 1.0
-18.155, 1.0, 1.0, 1.0, 1.0
-18.061, 1.0, 1.0, 1.0, nan
-18.008, 1.0, 1.0, 1.0, nan
-16.62, 1.0, 1.0, 1.0, 0.978
-15.085, 1.0, 1.0, 1.0, nan
-13.55, 1.0, 1.0, 1.0, 1.0
-12.015, 1.0, 1.0, 1.0, nan
