-12.918, 0.0, 0.0, 0.0, 0.0
-10.615, 0.0, 0.004, 0.001, 0.065
-10.184, 0.001, 0.0, 0.0, 0.0
-9.752, 0.0, 0.011, 0.001, 0.002
-9.32, 0.0, 0.11, 0.822, 0.017
-8.888, 0.848, 0.179, 0.125, 0.056
-8.457, 0.472, 0.014, 0.0, 1.0
-8.025, 0.141, 0.988, 0.097, 0.079
-7.593, 0.7, 0.775, 0.0, 0.784
-7.162, 0.594, 0.147, 0.09, 0.643
-6.73, 0.774, 0.903, 0.983, 0.881
-6.298, 0.972, 0.936, 0.669, 1.0
-5.866, 1.0, 0.895, 0.764, 0.98
-5.435, 1.0, 1.0, 0.719, 0.942
-5.003, 0.92, 0.182, 0.964, 0.877
-4.571, 0.807, 0.0, 0.935, 1.0
-4.139, 0.819, 0.998, 0.954, 0.981
-3.708, 1.0, 0.0, 1.0, 0.989
-2.556, 1.0, 0.891, 1.0, 1.0
-1.405, 1.0, 1.0, 0.989, 1.0
