-19.5, 0.0, 0.0, 0.0, 0.0
-19.0, 0.0, 0.0, 0.0, 0.0
-18.5, 0.0, 0.0, 0.0, 0.0
-18.0, 0.0, 0.0, 0.0, 0.0
-17.5, 0.005, 0.0, 0.0, 0.001
-17.0, 0.0, 0.0, 0.0, 0.0
-16.5, 0.0, 0.0, 0.0, 0.0
-16.0, 0.004, 0.0, 0.011, 0.0
-15.5, 0.0, 0.001, 0.0, 0.003
-15.0, 0.0, 0.0, 0.0, 0.0
-14.5, 0.0, 0.032, 0.004, 0.004
-14.0, 0.019, 0.0, 0.001, 0.003
-13.5, 0.0, 0.007, 0.001, 0.061
-13.0, 0.024, 0.013, 0.008, 0.003
-12.5, 0.086, 0.117, 0.001, 0.008
-12.197, 0.0, 0.779, 0.056, 0.365
-9.894, 0.143, 0.809, 0.0, 0.042
-9.462, 0.604, 0.954, 0.206, 0.96
-9.031, 0.784, 0.924, 1.0, 0.607
-8.599, 0.836, 1.0, 0.989, 0.956
-8.167, 0.943, 0.619, 0.952, 0.679
-7.735, 0.943, 0.993, 0.395, 0.156
-7.304, 1.0, 0.97, 0.982, 0.981
-6.872, 1.0, 0.999, 1.0, 1.0
-6.44, 0.976, 0.897, 1.0, 0.801
-6.009, 0.992, 0.998, 0.993, 1.0
-5.577, 0.951, 1.0, 0.848, 1.0
-5.145, 1.0, 1.0, 0.933, 1.0
-4.713, 1.0, 1.0, 1.0, 1.0
-4.282, 1.0, 1.0, 1.0, 1.0
-3.85, 1.0, 1.0, 1.0, 1.0
-3.418, 1.0, 1.0, 1.0, 1.0
-2.986, 1.0, 1.0, 0.989, 1.0
-1.835, 1.0, 1.0, 1.0, 1.0
-0.684, 1.0, 1.086, 1.0, 1.0
