-18.957, 0.005, 0.0, 0.0, 0.0
-16.655, 0.012, 0.005, 0.0, 0.0
-16.223, 0.0, 0.0, 0.031, 0.01
-15.791, 0.032, 0.019, 0.001, 0.024
-15.36, 0.017, 0.054, 0.003, 0.565
-14.928, 0.147, 0.568, 0.0, 0.576
-14.496, 0.133, 0.027, 0.084, 0.052
-14.064, 0.094, 0.136, 0.841, 0.24
-13.633, 0.675, 0.343, 0.542, 0.696
-13.201, 0.656, 0.07, 0.706, 0.031
-12.769, 0.54, 0.836, 0.079, 0.134
-12.337, 0.871, 0.727, 0.787, 0.684
-11.906, 0.078, 0.696, 0.747, 0.93
-11.474, 0.424, 0.992, 0.93, 0.983
-11.042, 0.105, 0.904, 0.468, 0.546
-10.61, 0.939, 0.989, 0.931, 0.844
-10.179, 0.955, 1.0, 0.699, 0.976
-9.747, 0.985, 0.448, 0.902, 0.001
-8.596, 0.996, 1.0, 0.998, 0.999
-7.444, 0.997, 1.0, 1.0, 1.0
